FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRQA,CA0641491075,064149958,BNS,2076281,46816,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRQM,CA0641491075,064149958,BNS,2076281,22014,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRQN,CA0641491075,064149958,BNS,2076281,3011,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRCJ,CA0641491075,064149958,BNS,2076281,14843,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,
HRT0,US0556221044,055622104,BP,2142621,57507,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BP,,,,
HRTH,US1011371077,101137107,BSX,2113434,755486,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BSX,,,,
HRTM,GB0030913577,,BT,3091357,4048065,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.BT.A,,,,
HRTJ,KYG1144A1058,,BTBT,BMH6DN8,50982,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTBT,,,,
HRTJ,US05581M4042,05581M404,BTCS,BKSH7V2,4491,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTCS,,,,
HRTJ,KYG114481008,,BTDR,BNTCCT0,24261,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTDR,,,,
HRQL,KYG114481008,,BTDR,BNTCCT0,99061,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTDR,,,,
HRTF,CA11777Q2099,11777Q209,BTO,B29VFC4,452010,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BTO,,,,
HRTY,US1033041013,103304101,BYD,2117232,2754,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BYD,,,,
HRVG,US1033041013,103304101,BYD,2117232,3394,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BYD,,,,
HRTP,US1729674242,172967424,C,2297907,52562,USD,N,US,,,,,,,,,,,,,,,ST.US.US.C,,,,
HRTX,DK0061412772,,CADLR,BMYDHR4,66436,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.CADLR,,,,
HRT9,US1491231015,149123101,CAT,2180201,34593,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,
HRVP,US1491231015,149123101,CAT,2180201,3597,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,
HRCL,US1491231015,149123101,CAT,2180201,877,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,
HRTG,US22822V1017,22822V101,CCI,BTGQCX1,5050,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCI,,,,
HRTY,PA1436583006,143658300,CCL,2523044,48890,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCL,,,,
HRVG,PA1436583006,143658300,CCL,2523044,59570,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCL,,,,
HRQ2,CA13321L1085,13321L108,CCO,2166160,131545,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CCO,,,,
HRQ1,CA13321L1085,13321L108,CCO,2166160,154589,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CCO,,,,
HRTJ,KYG594672027,,CD,BQMRYT7,9756,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CD,,,,
HRTF,US1921085049,192108504,CDE,2208136,107207,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CDE,,,,
HRTX,NZCENE0001S6,,CEN,6152529,65408,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.CEN,,,,
HRTP,US1746101054,174610105,CFG,BQRX1X3,101968,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CFG,,,,
HRTG,CA17039A1066,17039A106,CHP,BBX46Q3,104760,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CHP.U,,,,
HRQA,CA17039A1066,17039A106,CHP,BBX46Q3,313083,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CHP.U,,,,
HRTJ,US17253J1060,17253J106,CIFR,BMZ8604,38016,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CIFR,,,,
HRQL,US17253J1060,17253J106,CIFR,BMZ8604,134454,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CIFR,,,,
HRTG,SG1M77906915,,CLAR,6563875,570800,SGD,N,SG,,,,,,,,,,,,,,,ST.SG.SI.CLAR,,,,
HRTJ,US18452B2097,18452B209,CLSK,BJDRX78,45521,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CLSK,,,,
HRQL,US18452B2097,18452B209,CLSK,BJDRX78,101709,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CLSK,,,,
HRQA,CA1360691010,136069101,CM,2170525,36576,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRQM,CA1360691010,136069101,CM,2170525,17445,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRQN,CA1360691010,136069101,CM,2170525,2378,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRCJ,CA1360691010,136069101,CM,2170525,11782,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,
HRT0,CA1363851017,136385101,CNQ,2171573,55810,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQA,CA1363851017,136385101,CNQ,2171573,96499,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQ1,CA1363851017,136385101,CNQ,2171573,312041,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQR,CA1363851017,136385101,CNQ,2171573,147958,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,
HRQM,CA1363751027,136375961,CNR,2180632,10421,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNR,,,,
HRQN,CA1363751027,136375961,CNR,2180632,1273,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNR,,,,
HRRA,CA4179081001,417908100,CNYE,BTXWBG8,6103750,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNYE,,,,
HRTJ,US19260Q1076,19260Q107,COIN,BMC9P69,4409,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRV2,US19260Q1076,19260Q107,COIN,BMC9P69,44133,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRQH,US19260Q1076,19260Q107,COIN,BMC9P69,359544,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRQL,US19260Q1076,19260Q107,COIN,BMC9P69,25479,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRQP,US19260Q1076,19260Q107,COIN,BMC9P69,8673,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,
HRT0,US20825C1045,20825C104,COP,2685717,20738,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COP,,,,
HRTJ,US21874A1060,21874A106,CORZ,BN70TG2,39532,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CORZ,,,,
HRQL,US21874A1060,21874A106,CORZ,BN70TG2,110639,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CORZ,,,,
HRV6,US22160K1051,22160K105,COST,2701271,81648,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COST,,,,
HRQP,US22160K1051,22160K105,COST,2701271,3311,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COST,,,,
HRRA,CA4179141086,417914108,COSY,BTXWBD5,7444608,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.COSY,,,,
HRVP,CA13646K1084,13646K108,CP,BMBQR09,35243,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,
HRQM,CA13646K1084,13646K108,CP,BMBQR09,15541,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,
HRQN,CA13646K1084,13646K108,CP,BMBQR09,2046,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,
HRTY,PAP310761054,,CPA,B0TNJH9,1830,USD,N,US,,,,,,,,,,,,,,,ST.US.N.CPA,,,,
HRVG,PAP310761054,,CPA,B0TNJH9,2297,USD,N,US,,,,,,,,,,,,,,,ST.US.N.CPA,,,,
HRTG,US1331311027,133131102,CPT,2166320,7594,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CPT,,,,
HRTJ,US1725731079,172573107,CRCL,BL6K237,14978,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,
HRQP,US1725731079,172573107,CRCL,BL6K237,18746,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,
HRQ5,US1725731079,172573107,CRCL,BL6K237,650329,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,
HRRA,CA41757K1049,41757K104,CRCY,BR53SW0,5770442,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CRCY,,,,
HR21,US79466L3024,79466L302,CRM,2310525,131968,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRM,,,,
HRQP,US22788C1053,22788C105,CRWD,BJJP138,3700,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRWD,,,,
HRA8,US22788C1053,22788C105,CRWD,BJJP138,78263,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRWD,,,,
HRRA,CA4179321001,417932100,CRWY,BSSBSG2,3324697,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CRWY,,,,
HR21,US17275R1023,17275R102,CSCO,2198163,355131,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSCO,,,,
HRT9,US17275R1023,17275R102,CSCO,2198163,296123,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSCO,,,,
HRTX,CA1366351098,136635109,CSIQ,B1GKCH1,18173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSIQ,,,,
HRQM,CA21037X1006,21037X100,CSU,B15C4L6,141,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CSU,,,,
HRQN,CA21037X1006,21037X100,CSU,B15C4L6,18,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CSU,,,,
HRVJ,CA1350Z7DV33,1350Z7DV3,CTB,BTFZ541,18785000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260225,,,,
HRVJ,CA1350Z7EG56,1350Z7EG5,CTB,,17272000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260311,,,,
HRVJ,CA1350Z7DY71,1350Z7DY7,CTB,2897608,19129000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260325,,,,
HRVJ,CA1350Z7EJ95,1350Z7EJ9,CTB,,19022000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260408,,,,
HRVJ,CA1350Z7D351,1350Z7D35,CTB,,21352000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260422,,,,
HRVJ,CA1350Z7EL42,1350Z7EL4,CTB,,19858000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260506,,,,
HRCL,CA1350Z7EQ39,1350Z7EQ3,CTB,,1202000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260702,,,,
HRCJ,CA1350Z7EQ39,1350Z7EQ3,CTB,,606000,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260702,,,,
HRQA,CA1367178326,136717832,CU,2172639,109379,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CU,,,,
HRQA,CA15135U1093,15135U109,CVE,B57FG04,185294,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CVE,,,,
HRT0,US1667641005,166764100,CVX,2838555,12254,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CVX,,,,
HRTY,US12769G1004,12769G100,CZR,BMWWGB0,7987,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CZR,,,,
HRVG,US12769G1004,12769G100,CZR,BMWWGB0,10178,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CZR,,,,
HRTM,US25746U1097,25746U109,D,2542049,166755,USD,N,US,,,,,,,,,,,,,,,ST.US.US.D,,,,
HRTY,US2473617023,247361702,DAL,B1W9D46,29937,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,
HRVG,US2473617023,247361702,DAL,B1W9D46,36595,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,
HRVP,US2473617023,247361702,DAL,B1W9D46,36963,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,
HRVP,US2441991054,244199105,DE,2261203,5592,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DE,,,,
HRTJ,CA2449161025,244916102,DEFI,BRF2JC4,67012,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DEFI,,,,
HRTJ,US47100L3015,47100L301,DFDV,BT6QHB4,1746,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DFDV,,,,
HRTJ,US47100L1118,47100L111,DFDVW,BV9F1Z4,189,USD,N,US,,,,,,,,,,,,,,,WA.US.US.DFDVW.22-5.20280121,,,,
HRTJ,CA25380B1022,25380B102,DGX,BMHDHM6,8111,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DGX,,,,
HRTH,US2358511028,235851102,DHR,2250870,294504,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DHR,,,,
HRTG,US2538681030,253868103,DLR,B03GQS4,6533,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DLR,,,,
HRTJ,CA23345B2003,23345B200,DMGI,BFY8PD2,49640,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DMGI,,,,
HRTG,US42250P1030,42250P103,DOC,BJBLRK3,41024,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DOC,,,,
HRQM,CA25675T1075,25675T107,DOL,B4TP9G2,9960,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DOL,,,,
HRQN,CA25675T1075,25675T107,DOL,B4TP9G2,1270,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DOL,,,,
HRTF,CA26139R1091,26139R109,DPM,BPCR7W4,64300,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DPM,,,,
HRTX,US23703Q2030,23703Q203,DQ,B953PM3,14969,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DQ,,,,
HRTX,GB00B1VNSX38,,DRX,B1VNSX3,31252,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.DRX,,,,
HRQM,CA2499061083,249906108,DSG,2141941,3955,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DSG,,,,
HRQN,CA2499061083,249906108,DSG,2141941,556,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DSG,,,,
HRT0,US26874R1086,26874R108,E,2297435,52635,USD,N,US,,,,,,,,,,,,,,,ST.US.US.E,,,,
HRTX,ES0127797019,,EDPR,B39GNW2,23904,EUR,N,PT,,,,,,,,,,,,,,,ST.PT.LS.EDPR,,,,
HRTF,GB00BL6K5J42,,EDV,BL6K5J4,38839,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.EDV,,,,
HRAS,US9219107094,921910709,EDV,B29XS10,349971,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EDV,,,,
HRTM,US2810201077,281020107,EIX,2829515,176502,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EIX,,,,
HRTF,CA2849025093,284902509,ELD,BHZJ5Y9,51582,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ELD,,,,
HRTH,US0367521038,036752103,ELV,BSPHGL4,191036,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ELV,,,,
HRTM,CA2908761018,290876101,EMA,2650050,214948,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRQA,CA2908761018,290876101,EMA,2650050,67986,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRQM,CA2908761018,290876101,EMA,2650050,14721,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRQN,CA2908761018,290876101,EMA,2650050,1784,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRT0,CA29250N1050,29250N956,ENB,2466149,42807,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRTM,CA29250N1050,29250N956,ENB,2466149,230613,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQA,CA29250N1050,29250N956,ENB,2466149,72039,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQM,CA29250N1050,29250N956,ENB,2466149,31072,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQN,CA29250N1050,29250N956,ENB,2466149,3950,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQ1,CA29250N1050,29250N956,ENB,2466149,251137,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQS,CA29250N1050,29250N956,ENB,2466149,109641,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRTX,US29355A1079,29355A107,ENPH,B65SQW4,9396,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ENPH,,,,
HRTX,US29275Y1029,29275Y102,ENS,B020GQ5,2157,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ENS,,,,
HRT0,US26875P1012,26875P101,EOG,2318024,19062,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EOG,,,,
HRTX,US29415C1018,29415C101,EOSE,BN7KCQ3,24372,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EOSE,,,,
HRT0,US29446M1027,29446M102,EQNR,BF4K3J0,79598,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EQNR,,,,
HRTF,CA29446Y5020,29446Y502,EQX,BKLNP13,156088,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EQX,,,,
HRTX,IT0001157020,,ERG,5337093,13573,EUR,N,IT,,,,,,,,,,,,,,,ST.IT.MI.ERG,,,,
HRTM,US30040W1080,30040W108,ES,BVVN4Q8,157406,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ES,,,,
HRVP,IE00B8KQN827,,ETN,B8KQN82,8304,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ETN,,,,
HRTF,AU000000EVN4,,EVN,B3X0F91,223602,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.EVN,,,,
HRTJ,US30209R1068,30209R106,EXOD,BNZJKK2,1109,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXOD,,,,
HRTY,US30212P3038,30212P303,EXPE,B748CK2,5371,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,
HRVG,US30212P3038,30212P303,EXPE,B748CK2,6554,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,
HRVP,US3119001044,311900104,FAST,2332262,61987,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FAST,,,,
HRTP,US31946M1036,31946M103,FCNCA,2355582,2805,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FCNCA,,,,
HRTM,US3379321074,337932107,FE,2100920,236806,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FE,,,,
HRQM,CA3039011026,303901102,FFH,2566351,710,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,
HRQN,CA3039011026,303901102,FFH,2566351,96,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,
HRTP,US3167731005,316773100,FITB,2336747,126271,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FITB,,,,
HRTJ,US29103K1007,29103K100,FLD,BN2S4D3,3592,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLD,,,,
HRTX,US34379V1035,34379V103,FLNC,BMXC0N9,16467,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLNC,,,,
HRQM,CA3518581051,351858105,FNV,B29NF31,5815,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,
HRQN,CA3518581051,351858105,FNV,B29NF31,733,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,
HRTM,FI0009007132,,FORTUM,5579550,501600,EUR,N,FI,,,,,,,,,,,,,,,ST.FI.HE.FORTUM,,,,
HRTX,US3364331070,336433107,FSLR,B1HMF22,1547,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FSLR,,,,
HRQA,CA3495531079,349553107,FTS,2347200,64707,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,
HRQM,CA3495531079,349553107,FTS,2347200,24590,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,
HRQN,CA3495531079,349553107,FTS,2347200,3151,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,
HRTJ,KYG1152A1040,,FUFU,BRC73W0,3135,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FUFU,,,,
HRVP,US3695501086,369550108,GD,2365161,7794,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GD,,,,
HRVP,US3696043013,369604301,GE,BL59CR9,8501,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,
HRCL,US3696043013,369604301,GE,BL59CR9,1699,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,
HRVP,US36828A1016,36828A101,GEV,BP6H4Y1,3989,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GEV,,,,
HRQM,CA12532H1047,39945C109,GIB,BJ2L575,9188,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,
HRQN,CA12532H1047,39945C109,GIB,BJ2L575,1113,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,
HRTJ,US36317J2096,36317J209,GLXY,BV98249,25533,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,
HRQL,US36317J2096,36317J209,GLXY,BV98249,133297,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,
HRTG,AU000000GMG2,,GMG,B03FYZ4,32636,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.GMG,,,,
HRTF,CA36270K1021,36270K102,GMIN,BSWW128,67339,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GMIN,,,,
HRRA,CA41751X1024,41751X102,GOGY,BTXWBB3,4447502,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GOGY,,,,
HR21,US02079K3059,02079K305,GOOGL,BYVY8G0,84583,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRT9,US02079K3059,02079K305,GOOGL,BYVY8G0,67125,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRV7,US02079K3059,02079K305,GOOGL,BYVY8G0,299499,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRQP,US02079K3059,02079K305,GOOGL,BYVY8G0,13189,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRCL,US02079K3059,02079K305,GOOGL,BYVY8G0,1693,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRTX,ES0105079000,,GRE,BZ2JBQ2,3352,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.GRE,,,,
HRTP,US38141G1040,38141G104,GS,2407966,6730,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,
HRCL,US38141G1040,38141G104,GS,2407966,602,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,
HRTG,US3742971092,374297109,GTY,2698146,32240,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GTY,,,,
HRQA,CA39138C1068,39138C957,GWO,2384951,68293,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GWO,,,,
HRQM,CA4488112083,448811208,H,BYYXJY9,15692,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,
HRQN,CA4488112083,448811208,H,BYYXJY9,1903,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,
HRTY,US4485791028,448579102,H,B5B82X4,4056,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,
HRVG,US4485791028,448579102,H,B5B82X4,5164,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,
HRTP,US4461501045,446150104,HBAN,2445966,349279,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HBAN,,,,
HRAX,CA41753L1067,41753L106,HBF,BFXHBR6,10405061,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRVF,CA41753L1067,41753L106,HBF,BFXHBR6,431012,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRVN,CA41753L1067,41753L106,HBF,BFXHBR6,114920,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRVO,CA41753L1067,41753L106,HBF,BFXHBR6,172451,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRAX,CA41757M1005,41757M100,HHIH,BS1LF68,5169289,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRVF,CA41757M1005,41757M100,HHIH,BS1LF68,213617,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRVN,CA41757M1005,41757M100,HHIH,BS1LF68,56502,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRVO,CA41757M1005,41757M100,HHIH,BS1LF68,84678,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRAX,CA41755F1071,41755F107,HHL,BFXHBY3,7853866,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRA1,CA41755F1071,41755F107,HHL,BFXHBY3,15212015,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRVF,CA41755F1071,41755F107,HHL,BFXHBY3,324012,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRVN,CA41755F1071,41755F107,HHL,BFXHBY3,88332,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRVO,CA41755F1071,41755F107,HHL,BFXHBY3,132490,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRAX,CA4179251042,417925104,HIND,BPBSC67,2942061,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRVF,CA4179251042,417925104,HIND,BPBSC67,122992,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRVN,CA4179251042,417925104,HIND,BPBSC67,32761,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRVO,CA4179251042,417925104,HIND,BPBSC67,48954,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRTJ,CA4339211035,433921103,HIVE,BM9HHB5,36277,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HIVE,,,,
