FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRTM,GB00BH4HKS39,ACI07KLY6,VOD,BH4HKS3,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.VOD,,,,,0.0
HRTJ,CA92919V4055,92919V405,VOYG,BN7P9F6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.VOYG,,,,,0.0
HRTX,DK0061539921,,VWS,BN4MYF5,DKK,N,DK,,,,,,,,,,,,,,,ST.DK.CO.VWS,,,,,0.0
HRT9,US92343V1044,92343V104,VZ,2090571,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VZ,,,,,0.0
HRQM,CA94106B1013,94106B101,WCN,BYQFRK5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WCN,,,,,0.0
HRQN,CA94106B1013,94106B101,WCN,BYQFRK5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WCN,,,,,0.0
HRT9,US9497461015,949746101,WFC,2649100,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WFC,,,,,0.0
HRTP,US9497461015,949746101,WFC,2649100,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WFC,,,,,0.0
HRTY,US98311A1051,98311A105,WH,BF108P4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WH,,,,,0.0
HRVG,US98311A1051,98311A105,WH,BF108P4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WH,,,,,0.0
HRTJ,US97651M1099,97651M109,WIT,2646123,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WIT,,,,,0.0
HRT9,US9311421039,931142103,WMT,2936921,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WMT,,,,,0.0
HRCL,US9311421039,931142103,WMT,2936921,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WMT,,,,,0.0
HRQM,CA9611485090,961148509,WN,2956662,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WN,,,,,0.0
HRQN,CA9611485090,961148509,WN,2956662,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WN,,,,,0.0
HRQM,CA9628791027,962879102,WPM,BF13KN5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WPM,,,,,0.0
HRQN,CA9628791027,962879102,WPM,BF13KN5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WPM,,,,,0.0
HRQM,CA92938W2022,92938W202,WSP,BHR3R21,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WSP,,,,,0.0
HRQN,CA92938W2022,92938W202,WSP,BHR3R21,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WSP,,,,,0.0
HRTJ,US88080T1043,88080T104,WULF,BNBRMS2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WULF,,,,,0.0
HRQL,US88080T1043,88080T104,WULF,BNBRMS2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WULF,,,,,0.0
HRTY,US9831341071,983134107,WYNN,2963811,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WYNN,,,,,0.0
HRVG,US9831341071,983134107,WYNN,2963811,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WYNN,,,,,0.0
HRQM,CA87262K1057,87262K105,X,B8KH5G7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.X,,,,,0.0
HRQN,CA87262K1057,87262K105,X,B8KH5G7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.X,,,,,0.0
HRT0,US30231G1022,30231G102,XOM,2326618,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XOM,,,,,0.0
HRCL,US30231G1022,30231G102,XOM,2326618,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XOM,,,,,0.0
HRVN,CA46431A1093,46431A109,XSB,2947246,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.XSB,,,,,0.0
HRVO,CA46431A1093,46431A109,XSB,2947246,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.XSB,,,,,0.0
HRTJ,US8522341036,852234103,XYZ,BYNZGK1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XYZ,,,,,0.0
HRQL,US8522341036,852234103,XYZ,BYNZGK1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XYZ,,,,,0.0
HRA7,US8522341036,852234103,XYZ,BYNZGK1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XYZ,,,,,0.0
HRTH,US98978V1035,98978V103,ZTS,B95WG16,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ZTS,,,,,0.0
